"TIME","GEO","HHTYP","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2004","Malta","Total","Median equivalised net income","National currency",":",""
"2004","Malta","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2004","Netherlands","Total","Median equivalised net income","Euro",":",""
"2004","Netherlands","Total","Median equivalised net income","National currency",":",""
"2004","Netherlands","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2004","Austria","Total","Median equivalised net income","Euro","16,864",""
"2004","Austria","Total","Median equivalised net income","National currency","16,864",""
"2004","Austria","Total","Median equivalised net income","Purchasing power standard (PPS)","16,326",""
"2004","Poland","Total","Median equivalised net income","Euro",":",""
"2004","Poland","Total","Median equivalised net income","National currency",":",""
"2004","Poland","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2004","Portugal","Total","Median equivalised net income","Euro","6,921","b"
"2004","Portugal","Total","Median equivalised net income","National currency","6,921","b"
"2004","Portugal","Total","Median equivalised net income","Purchasing power standard (PPS)","8,045","b"
"2004","Romania","Total","Median equivalised net income","Euro",":",""
"2004","Romania","Total","Median equivalised net income","National currency",":",""
"2004","Romania","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2004","Slovenia","Total","Median equivalised net income","Euro",":",""
"2004","Slovenia","Total","Median equivalised net income","National currency",":",""
"2004","Slovenia","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2004","Slovakia","Total","Median equivalised net income","Euro",":",""
"2004","Slovakia","Total","Median equivalised net income","National currency",":",""
"2004","Slovakia","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2004","Finland","Total","Median equivalised net income","Euro","16,679","b"
"2004","Finland","Total","Median equivalised net income","National currency","16,679","b"
"2004","Finland","Total","Median equivalised net income","Purchasing power standard (PPS)","13,175","b"
"2004","Sweden","Total","Median equivalised net income","Euro","17,327",""
"2004","Sweden","Total","Median equivalised net income","National currency","158,099",""
"2004","Sweden","Total","Median equivalised net income","Purchasing power standard (PPS)","14,029",""
"2004","United Kingdom","Total","Median equivalised net income","Euro",":",""
"2004","United Kingdom","Total","Median equivalised net income","National currency",":",""
"2004","United Kingdom","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2004","Iceland","Total","Median equivalised net income","Euro","22,365",""
"2004","Iceland","Total","Median equivalised net income","National currency","1,937,959",""
"2004","Iceland","Total","Median equivalised net income","Purchasing power standard (PPS)","16,151",""
"2004","Norway","Total","Median equivalised net income","Euro","26,390",""
"2004","Norway","Total","Median equivalised net income","National currency","211,204",""
"2004","Norway","Total","Median equivalised net income","Purchasing power standard (PPS)","18,571",""
"2004","Switzerland","Total","Median equivalised net income","Euro",":",""
"2004","Switzerland","Total","Median equivalised net income","National currency",":",""
"2004","Switzerland","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2004","Montenegro","Total","Median equivalised net income","Euro",":",""
"2004","Montenegro","Total","Median equivalised net income","National currency",":",""
"2004","Montenegro","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2004","North Macedonia","Total","Median equivalised net income","Euro",":",""
"2004","North Macedonia","Total","Median equivalised net income","National currency",":",""
"2004","North Macedonia","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2004","Serbia","Total","Median equivalised net income","Euro",":",""
"2004","Serbia","Total","Median equivalised net income","National currency",":",""
"2004","Serbia","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2004","Turkey","Total","Median equivalised net income","Euro",":",""
"2004","Turkey","Total","Median equivalised net income","National currency",":",""
"2004","Turkey","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2005","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Median equivalised net income","Euro",":",""
"2005","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Median equivalised net income","National currency",":",""
"2005","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2005","European Union - 27 countries (from 2020)","Total","Median equivalised net income","Euro",":",""
"2005","European Union - 27 countries (from 2020)","Total","Median equivalised net income","National currency",":",""
"2005","European Union - 27 countries (from 2020)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2005","European Union - 28 countries (2013-2020)","Total","Median equivalised net income","Euro",":",""
"2005","European Union - 28 countries (2013-2020)","Total","Median equivalised net income","National currency",":",""
"2005","European Union - 28 countries (2013-2020)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2005","European Union - 27 countries (2007-2013)","Total","Median equivalised net income","Euro","12,626","e"
"2005","European Union - 27 countries (2007-2013)","Total","Median equivalised net income","National currency",":",""
"2005","European Union - 27 countries (2007-2013)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2005","European Union - 15 countries (1995-2004)","Total","Median equivalised net income","Euro",":",""
"2005","European Union - 15 countries (1995-2004)","Total","Median equivalised net income","National currency",":",""
"2005","European Union - 15 countries (1995-2004)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2005","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Total","Median equivalised net income","Euro",":",""
"2005","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Total","Median equivalised net income","National currency",":",""
"2005","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2005","Euro area - 19 countries  (from 2015)","Total","Median equivalised net income","Euro","14,153",""
"2005","Euro area - 19 countries  (from 2015)","Total","Median equivalised net income","National currency",":",""
"2005","Euro area - 19 countries  (from 2015)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2005","Euro area - 18 countries (2014)","Total","Median equivalised net income","Euro","14,282",""
"2005","Euro area - 18 countries (2014)","Total","Median equivalised net income","National currency",":",""
"2005","Euro area - 18 countries (2014)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2005","Belgium","Total","Median equivalised net income","Euro","16,567",""
"2005","Belgium","Total","Median equivalised net income","National currency","16,567",""
"2005","Belgium","Total","Median equivalised net income","Purchasing power standard (PPS)","15,523",""
"2005","Bulgaria","Total","Median equivalised net income","Euro",":",""
"2005","Bulgaria","Total","Median equivalised net income","National currency",":",""
"2005","Bulgaria","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2005","Czechia","Total","Median equivalised net income","Euro","4,233",""
"2005","Czechia","Total","Median equivalised net income","National currency","134,979",""
"2005","Czechia","Total","Median equivalised net income","Purchasing power standard (PPS)","7,641",""
"2005","Denmark","Total","Median equivalised net income","Euro","22,116",""
"2005","Denmark","Total","Median equivalised net income","National currency","164,539",""
"2005","Denmark","Total","Median equivalised net income","Purchasing power standard (PPS)","15,848",""
"2005","Germany (until 1990 former territory of the FRG)","Total","Median equivalised net income","Euro","16,395","b"
"2005","Germany (until 1990 former territory of the FRG)","Total","Median equivalised net income","National currency","16,395","b"
"2005","Germany (until 1990 former territory of the FRG)","Total","Median equivalised net income","Purchasing power standard (PPS)","15,653","b"
"2005","Estonia","Total","Median equivalised net income","Euro","2,980",""
"2005","Estonia","Total","Median equivalised net income","National currency","2,980",""
"2005","Estonia","Total","Median equivalised net income","Purchasing power standard (PPS)","4,724",""
